time,email,name,company,job_title,linkedin_url,website,bio,class,country,city,school,education_program,status,accessibility
2026-01-06 18:51:52,sofia588@example.com,Sofia Jackson,Google,Sales Representative,https://linkedin.com/in/sofia-jackson-588,https://sofiajackson588.com,Driven professional with expertise in machine learning. Currently sales representative at Google.,V6A,Verenigde Staten,Twente,University of Twente,Bèta & Techniek,bezig met masters,Yes
2026-03-21 22:45:47,williamv589@example.com,William Van der Spoel,Antea Group,Translator,,https://williamvanderspoel589.com,,V6B,Engeland,Amsterdam,University of Twente,Economie & Business,Afgestudeert vwo/havo,No
2026-08-30 12:15:54,rosa590@example.com,Rosa Van der Velden,,Translator,https://linkedin.com/in/rosa-van-der-velden-590,,Recent graduate from Delft University of Technology with a degree in Economie & Business. Now working as translator at a leading organization.,V6C,Frankrijk,Eindhoven,Delft University of Technology,Economie & Business,bezig met bachelors,No
2025-04-27 16:03:02,evah591@example.com,Eva Hernandez,ABN AMRO,Editor,,,Recent graduate from Eindhoven University of Technology with a degree in Economie & Business. Now working as editor at ABN AMRO.,V6B,Nederland,Amsterdam,Eindhoven University of Technology,Economie & Business,bezig met bachelors,No
2026-12-19 10:02:35,vandenberg.b592@example.com,Britt Van den Berg,Heineken,Supply Chain Analyst,https://linkedin.com/in/britt-van-den-berg-592,,,V6A,Duitsland,Amsterdam,Vrije University Amsterdam,Gezondheidszorg & Geneeskunde,Afgestudeert vwo/havo,No
2026-07-27 16:20:14,ethant593@example.com,Ethan Thomas,,,https://linkedin.com/in/ethan-thomas-593,,Innovative thinker and professional with a track record in financial modeling. Alumni of Vrije University Amsterdam.,V6C,Nederland,Amsterdam,Vrije University Amsterdam,Talen & Cultuur,bezig met masters,No
2024-09-13 00:28:06,tessak594@example.com,Tessa Koning,,Graphic Designer,https://linkedin.com/in/tessa-koning-594,,,V6C,Duitsland,Delft,Vrije University Amsterdam,Talen & Cultuur,Afgestudeert vwo/havo,No
2025-08-05 03:57:59,hana.moore595@example.com,Hana Moore,Tauw,,,,,V6A,Engeland,Amsterdam,Eindhoven University of Technology,Economie & Business,bezig met bachelors,No
2023-08-28 23:42:17,mila.anderson596@example.com,Mila Anderson,,HR Specialist,https://linkedin.com/in/mila-anderson-596,,Driven professional with expertise in quantitative analysis. Currently hr specialist at a leading organization.,V6B,Duitsland,Twente,Erasmus University Rotterdam,Rechten,bezig met masters,Yes
2025-05-16 19:42:59,jones.l597@example.com,Liv Jones,Heineken,Journalist,https://linkedin.com/in/liv-jones-597,,,V6B,Duitsland,Amsterdam,University of Twente,Gezondheidszorg & Geneeskunde,bezig met masters,Yes
2025-05-20 22:07:03,jens.vanderspoel598@example.com,Jens Van der Spoel,VolkerWessels,Intern,https://linkedin.com/in/jens-van-der-spoel-598,,,V6B,Nederland,Twente,Leiden University,Rechten,Afgestudeert vwo/havo,No
2025-10-31 06:16:15,stijn599@example.com,Stijn White,Royal HaskoningDHV,Nurse,https://linkedin.com/in/stijn-white-599,,,V6A,Frankrijk,Amsterdam,Delft University of Technology,Bèta & Techniek,Afgestudeert vwo/havo,No
2025-02-17 02:03:38,casperb600@example.com,Casper Bakker,Bosch,,,,Detail-oriented professional with a background in Bèta & Techniek. Currently professional at Bosch.,V6C,Frankrijk,Eindhoven,University of Twente,Bèta & Techniek,bezig met masters,No
2025-06-22 19:46:13,davis.a601@example.com,Ali Davis,Fugro,,https://linkedin.com/in/ali-davis-601,,,V6A,Duitsland,Den Haag,Eindhoven University of Technology,Gezondheidszorg & Geneeskunde,bezig met masters,Yes
2025-11-06 01:54:54,lisa.lopez602@example.com,Lisa Lopez,,,https://linkedin.com/in/lisa-lopez-602,,,V6A,Frankrijk,Den Haag,Vrije University Amsterdam,Rechten,bezig met bachelors,Yes
2024-08-03 09:02:55,ruben.dekker603@example.com,Ruben Dekker,Scale-up,,https://linkedin.com/in/ruben-dekker-603,,"Ambitious professional focused on improving user experience. Former student at Delft University of Technology, now making an impact at Scale-up.",V6A,Verenigde Staten,Twente,Delft University of Technology,Rechten,Afgestudeert vwo/havo,No
2023-12-15 12:37:10,elinv604@example.com,Elin Van Dijk,,COO,,,Results-oriented coo with 2 years of experience in data analytics. Based in Twente.,V6B,Verenigde Staten,Twente,University of Twente,Bèta & Techniek,Afgestudeert vwo/havo,No
2025-05-24 15:28:28,schouten.a605@example.com,Adam Schouten,,Portfolio Manager,https://linkedin.com/in/adam-schouten-605,,"Ambitious portfolio manager focused on pioneering new research. Former student at Vrije University Amsterdam, now making an impact at a leading organization.",V6A,Verenigde Staten,Eindhoven,Vrije University Amsterdam,Economie & Business,Afgestudeert vwo/havo,Yes
2024-10-21 02:32:58,levi606@example.com,Levi Garcia,,SEO Specialist,https://linkedin.com/in/levi-garcia-606,https://levigarcia606.com,,V6C,Frankrijk,Eindhoven,Vrije University Amsterdam,Talen & Cultuur,bezig met bachelors,No
2026-04-23 00:49:02,thomasj607@example.com,Thomas Janssen,Brekke,,https://linkedin.com/in/thomas-janssen-607,,Alumni from Leiden University specializing in Talen & Cultuur. Working as professional with a passion for reducing environmental impact.,V6A,Nederland,Delft,Leiden University,Talen & Cultuur,bezig met bachelors,Yes
2023-08-10 19:38:42,thomasv608@example.com,Thomas Visser,Consultant,,https://linkedin.com/in/thomas-visser-608,,,V6C,Frankrijk,Den Haag,Delft University of Technology,Talen & Cultuur,Afgestudeert vwo/havo,No
2026-10-12 03:19:14,gijsm609@example.com,Gijs Miller,,Mechanical Engineer,,,Results-oriented mechanical engineer with 0 years of experience in product design. Based in Twente.,V6A,Engeland,Twente,Eindhoven University of Technology,Gezondheidszorg & Geneeskunde,Afgestudeert vwo/havo,Yes
2026-09-14 18:10:55,lieke610@example.com,Lieke Verhoeven,Consultant,Financial Analyst,,,,V6A,Engeland,Amsterdam,University of Twente,Bèta & Techniek,bezig met bachelors,Yes
2026-11-29 21:16:49,dejong.s611@example.com,Saar De Jong,,Professor,https://linkedin.com/in/saar-de-jong-611,,Driven professional with expertise in healthcare innovation. Currently professor at a leading organization.,V6A,Engeland,Delft,Erasmus University Rotterdam,Rechten,bezig met masters,Yes
2026-12-06 19:57:19,nielsl612@example.com,Niels Lopez,Unilever,Architect,https://linkedin.com/in/niels-lopez-612,,,V6A,Duitsland,Twente,Vrije University Amsterdam,Computer Science,Afgestudeert vwo/havo,No
2023-06-30 11:39:10,williams.n613@example.com,Niels Williams,,Project Manager,https://linkedin.com/in/niels-williams-613,,,V6B,Engeland,Twente,Leiden University,Rechten,bezig met masters,No
2025-05-06 12:22:04,brouwer.d614@example.com,David Brouwer,,,https://linkedin.com/in/david-brouwer-614,,,V6A,Duitsland,Delft,Vrije University Amsterdam,Rechten,bezig met bachelors,Yes
2024-08-10 08:08:23,vanderhorst.r615@example.com,Ruben Van der Horst,,Architect,,,Detail-oriented professional with a background in Economie & Business. Currently architect at a leading organization.,V6C,Verenigde Staten,Delft,University of Twente,Economie & Business,bezig met bachelors,No
2025-05-21 14:59:44,guus616@example.com,Guus Jackson,,Product Manager,,https://guusjackson616.com,"Experienced product manager dedicated to enhancing customer satisfaction. Alumni of Vrije University Amsterdam, class of 2025.",V6C,Duitsland,Delft,Vrije University Amsterdam,Economie & Business,bezig met masters,Yes
2023-04-28 01:52:15,sara617@example.com,Sara Verhoeven,Randstad,Translator,,https://saraverhoeven617.com,,V6A,Frankrijk,Amsterdam,Vrije University Amsterdam,Talen & Cultuur,bezig met bachelors,Yes
2022-10-16 10:01:05,mehmet.vanderheijden618@example.com,Mehmet Van der Heijden,EY,,https://linkedin.com/in/mehmet-van-der-heijden-618,,Innovative thinker and professional with a track record in cloud computing. Alumni of Delft University of Technology.,V6C,Duitsland,Amsterdam,Delft University of Technology,Economie & Business,bezig met masters,No
2022-06-07 19:16:36,sam619@example.com,Sam Moore,,Product Manager,https://linkedin.com/in/sam-moore-619,,"Ambitious product manager focused on enhancing customer satisfaction. Former student at Eindhoven University of Technology, now making an impact at a leading organization.",V6A,Duitsland,Eindhoven,Eindhoven University of Technology,Talen & Cultuur,bezig met bachelors,No
2025-09-07 15:30:11,vandenberg.j620@example.com,Jayden Van den Berg,Meta,,,,,V6C,Nederland,Twente,Erasmus University Rotterdam,Talen & Cultuur,bezig met bachelors,No
2022-07-11 14:59:12,thomas.lee621@example.com,Thomas Lee,Achmea,Entrepreneur,https://linkedin.com/in/thomas-lee-621,https://thomaslee621.com,,V6B,Frankrijk,Twente,Vrije University Amsterdam,Computer Science,bezig met masters,Yes
2024-10-02 07:07:48,evav622@example.com,Eva Van der Ven,Stripe,,https://linkedin.com/in/eva-van-der-ven-622,,Detail-oriented professional with a background in Gezondheidszorg & Geneeskunde. Currently professional at Stripe.,V6C,Engeland,Eindhoven,Eindhoven University of Technology,Gezondheidszorg & Geneeskunde,bezig met masters,Yes
2023-12-06 12:16:29,deboer.f623@example.com,Fatima De Boer,Philips,Electrical Engineer,https://linkedin.com/in/fatima-de-boer-623,,Creative problem-solver working as electrical engineer at Philips. Graduated from Eindhoven University of Technology in 2023.,V6A,Nederland,Twente,Eindhoven University of Technology,Rechten,bezig met masters,No
2025-12-30 14:02:23,elin624@example.com,Elin Kuipers,Meta,Doctor,https://linkedin.com/in/elin-kuipers-624,,,V6A,Frankrijk,Delft,Vrije University Amsterdam,Bèta & Techniek,bezig met bachelors,No
2024-01-24 17:33:57,elenad625@example.com,Elena De Jong,Datadog,Investment Banker,https://linkedin.com/in/elena-de-jong-625,,Innovative thinker and investment banker with a track record in machine learning. Alumni of Erasmus University Rotterdam.,V6A,Duitsland,Den Haag,Erasmus University Rotterdam,Computer Science,Afgestudeert vwo/havo,No
2025-09-07 04:08:21,ayal626@example.com,Aya Lopez,Philips,,https://linkedin.com/in/aya-lopez-626,,Recent graduate from Leiden University with a degree in Bèta & Techniek. Now working as professional at Philips.,V6B,Frankrijk,Delft,Leiden University,Bèta & Techniek,bezig met bachelors,No
2023-01-02 00:53:36,fleur627@example.com,Fleur Hendriks,KPMG,,https://linkedin.com/in/fleur-hendriks-627,,Driven professional with expertise in business intelligence. Currently professional at KPMG.,V6B,Frankrijk,Eindhoven,Vrije University Amsterdam,Gezondheidszorg & Geneeskunde,bezig met masters,No
2025-05-27 12:46:47,vandam.t628@example.com,Thomas Van Dam,,Marketing Manager,https://linkedin.com/in/thomas-van-dam-628,,,V6B,Engeland,Delft,Leiden University,Bèta & Techniek,Afgestudeert vwo/havo,Yes
2025-08-05 16:03:08,floris.peeters629@example.com,Floris Peeters,,,,,,V6B,Verenigde Staten,Twente,Vrije University Amsterdam,Talen & Cultuur,bezig met bachelors,No
2022-05-01 13:03:03,dylan630@example.com,Dylan Van der Zanden,Randstad,Teacher,https://linkedin.com/in/dylan-van-der-zanden-630,,,V6C,Nederland,Den Haag,Eindhoven University of Technology,Gezondheidszorg & Geneeskunde,bezig met masters,Yes
2026-12-27 05:37:26,roos.smits631@example.com,Roos Smits,Unilever,Business Development,https://linkedin.com/in/roos-smits-631,,Innovative thinker and business development with a track record in renewable energy. Alumni of University of Twente.,V6C,Duitsland,Delft,University of Twente,Economie & Business,bezig met masters,Yes
2024-11-29 04:07:01,cas.thompson632@example.com,Cas Thompson,Shell,Aerospace Engineer,,,,V6A,Nederland,Twente,Delft University of Technology,Economie & Business,bezig met bachelors,Yes
2026-02-02 14:38:42,thijsp633@example.com,Thijs Peeters,,IT Support,https://linkedin.com/in/thijs-peeters-633,,,V6B,Engeland,Amsterdam,Delft University of Technology,Rechten,bezig met masters,Yes
2022-12-23 12:29:00,avav634@example.com,Ava Van der Laan,Stripe,Software Engineer,https://linkedin.com/in/ava-van-der-laan-634,,,V6A,Duitsland,Twente,Vrije University Amsterdam,Computer Science,Afgestudeert vwo/havo,No
2026-10-14 15:41:17,clarab635@example.com,Clara Bos,ING Groep,,,,,V6B,Engeland,Amsterdam,University of Twente,Rechten,bezig met bachelors,Yes
2022-05-18 22:16:00,finn636@example.com,Finn De Haan,Rabobank,Compliance Officer,https://linkedin.com/in/finn-de-haan-636,,Results-oriented compliance officer with 6 years of experience in quantitative analysis. Based in Delft.,V6A,Verenigde Staten,Delft,Leiden University,Computer Science,bezig met bachelors,No
2022-10-28 08:41:39,anderson.o637@example.com,Oliver Anderson,Ahold Delhaize,,https://linkedin.com/in/oliver-anderson-637,,,V6C,Duitsland,Den Haag,Leiden University,Computer Science,bezig met masters,No
2024-02-10 15:03:48,emily638@example.com,Emily Van der Zanden,PwC,,https://linkedin.com/in/emily-van-der-zanden-638,https://emilyvanderzanden638.com,,V6C,Duitsland,Delft,Vrije University Amsterdam,Talen & Cultuur,bezig met masters,Yes
2026-07-03 22:00:41,cas639@example.com,Cas Verbeek,Capgemini,Systems Administrator,https://linkedin.com/in/cas-verbeek-639,,Alumni from Vrije University Amsterdam specializing in Talen & Cultuur. Working as systems administrator with a passion for automating workflows.,V6A,Nederland,Twente,Vrije University Amsterdam,Talen & Cultuur,bezig met masters,No
2023-03-06 14:49:05,sanne640@example.com,Sanne Van der Burg,BAM Groep,,,,,V6B,Engeland,Delft,Vrije University Amsterdam,Talen & Cultuur,bezig met masters,Yes
2024-02-01 05:09:06,william.verbeek641@example.com,William Verbeek,,Biomedical Engineer,,,,V6A,Engeland,Amsterdam,University of Twente,Rechten,Afgestudeert vwo/havo,Yes
2026-09-17 14:16:58,daan.vanderzee642@example.com,Daan Van der Zee,NN Group,Operations Manager,https://linkedin.com/in/daan-van-der-zee-642,,,V6A,Engeland,Eindhoven,University of Twente,Talen & Cultuur,bezig met masters,Yes
2025-10-15 13:17:58,tessa.vanderheijden643@example.com,Tessa Van der Heijden,Antea Group,,https://linkedin.com/in/tessa-van-der-heijden-643,,Passionate professional with a strong background in business intelligence. Currently working at Antea Group where I focus on optimizing business processes.,V6B,Engeland,Eindhoven,Eindhoven University of Technology,Bèta & Techniek,Afgestudeert vwo/havo,No
2024-02-06 01:25:40,gabriel644@example.com,Gabriel Koning,Scale-up,,https://linkedin.com/in/gabriel-koning-644,,,V6A,Verenigde Staten,Den Haag,Eindhoven University of Technology,Rechten,Afgestudeert vwo/havo,Yes
2025-02-02 02:15:54,martens.h645@example.com,Hana Martens,Grontmij,Business Development,https://linkedin.com/in/hana-martens-645,,,V6B,Verenigde Staten,Den Haag,Eindhoven University of Technology,Computer Science,bezig met masters,Yes
2024-01-22 04:04:55,visser.c646@example.com,Clara Visser,,Machine Learning Engineer,https://linkedin.com/in/clara-visser-646,,,V6C,Engeland,Amsterdam,Eindhoven University of Technology,Computer Science,bezig met masters,No
2023-05-11 22:08:45,tess.perez647@example.com,Tess Perez,Databricks,Account Manager,,,,V6B,Nederland,Den Haag,Eindhoven University of Technology,Bèta & Techniek,bezig met bachelors,Yes
2026-01-10 03:19:07,smit.e648@example.com,Elin Smit,EY,,https://linkedin.com/in/elin-smit-648,https://elinsmit648.com,"Experienced professional dedicated to improving accessibility. Alumni of Eindhoven University of Technology, class of 2026.",V6C,Duitsland,Delft,Eindhoven University of Technology,Gezondheidszorg & Geneeskunde,bezig met masters,No
2026-09-03 19:14:31,noah649@example.com,Noah Van der Stelt,Unilever,Systems Administrator,,,,V6B,Verenigde Staten,Den Haag,Delft University of Technology,Bèta & Techniek,Afgestudeert vwo/havo,Yes
2023-10-09 02:24:00,omarm650@example.com,Omar Martin,,,,,,V6C,Engeland,Amsterdam,Delft University of Technology,Gezondheidszorg & Geneeskunde,bezig met bachelors,Yes
2025-07-29 09:18:47,noa651@example.com,Noa Perez,ING Groep,Interpreter,,,Driven professional with expertise in digital transformation. Currently interpreter at ING Groep.,V6A,Engeland,Amsterdam,Erasmus University Rotterdam,Bèta & Techniek,bezig met bachelors,No
2026-09-13 05:40:01,emily652@example.com,Emily Van der Zee,AkzoNobel,Business Analyst,https://linkedin.com/in/emily-van-der-zee-652,,,V6C,Duitsland,Delft,Delft University of Technology,Talen & Cultuur,Afgestudeert vwo/havo,Yes
2025-07-04 16:56:24,luuk653@example.com,Luuk Van der Zanden,Arcadis,Cloud Architect,https://linkedin.com/in/luuk-van-der-zanden-653,,Passionate cloud architect with a strong background in urban planning. Currently working at Arcadis where I focus on automating workflows.,V6C,Frankrijk,Twente,Vrije University Amsterdam,Talen & Cultuur,bezig met masters,No
